"id"	"english"	"translation"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.gverbs.V-PUT-BEHIND.1117.01"	"That hiding place is too obvious."	"That hiding place is too obvious."	"source"	"原文表示"	"gverbs.zil"	"1117"	"V-PUT-BEHIND"	"TELL"
"message.gverbs.V-PUT-ON.1126.01"	"There's no good surface on the "	"There's no good surface on the "	"source"	"原文表示"	"gverbs.zil"	"1126"	"V-PUT-ON"	"TELL"
"message.gverbs.V-PUT-ON.1126.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1126"	"V-PUT-ON"	"TELL"
"message.gverbs.V-PUT-UNDER.1129.01"	"You can't do that."	"You can't do that."	"source"	"原文表示"	"gverbs.zil"	"1129"	"V-PUT-UNDER"	"TELL"
"message.gverbs.V-RAPE.1135.01"	"What a (ahem!) strange idea."	"What a (ahem!) strange idea."	"source"	"原文表示"	"gverbs.zil"	"1135"	"V-RAPE"	"TELL"
"message.gverbs.PRE-READ.1139.01"	"It is impossible to read in the dark."	"It is impossible to read in the dark."	"source"	"原文表示"	"gverbs.zil"	"1139"	"PRE-READ"	"TELL"
"message.gverbs.PRE-READ.1141.01"	"How does one look through a "	"How does one look through a "	"source"	"原文表示"	"gverbs.zil"	"1141"	"PRE-READ"	"TELL"
"message.gverbs.PRE-READ.1141.02"	"?"	"?"	"source"	"原文表示"	"gverbs.zil"	"1141"	"PRE-READ"	"TELL"
"message.gverbs.V-READ.1145.01"	"How does one read a "	"How does one read a "	"source"	"原文表示"	"gverbs.zil"	"1145"	"V-READ"	"TELL"
"message.gverbs.V-READ.1145.02"	"?"	"?"	"source"	"原文表示"	"gverbs.zil"	"1145"	"V-READ"	"TELL"
"message.gverbs.V-REPENT.1154.01"	"It could very well be too late!"	"It could very well be too late!"	"source"	"原文表示"	"gverbs.zil"	"1154"	"V-REPENT"	"TELL"
"message.gverbs.V-REPLY.1157.01"	"It is hardly likely that the "	"It is hardly likely that the "	"source"	"原文表示"	"gverbs.zil"	"1157"	"V-REPLY"	"TELL"
"message.gverbs.V-REPLY.1157.02"	" is interested."	" is interested."	"source"	"原文表示"	"gverbs.zil"	"1157"	"V-REPLY"	"TELL"
"message.gverbs.V-RING.1163.01"	"How, exactly, can you ring that?"	"How, exactly, can you ring that?"	"source"	"原文表示"	"gverbs.zil"	"1163"	"V-RING"	"TELL"
"message.gverbs.V-RUB.1165.01"	"Fiddling with the "	"Fiddling with the "	"source"	"原文表示"	"gverbs.zil"	"1165"	"V-RUB"	"HACK-HACK"
"message.gverbs.V-SAY.1185.01"	"Say what?"	"Say what?"	"source"	"原文表示"	"gverbs.zil"	"1185"	"V-SAY"	"TELL"
"message.gverbs.V-SAY.1189.01"	"You must address the "	"You must address the "	"source"	"原文表示"	"gverbs.zil"	"1189"	"V-SAY"	"TELL"
"message.gverbs.V-SAY.1189.02"	" directly."	" directly."	"source"	"原文表示"	"gverbs.zil"	"1189"	"V-SAY"	"TELL"
"message.gverbs.V-SAY.1194.01"	"Talking to yourself is a sign of impending mental collapse."	"Talking to yourself is a sign of impending mental collapse."	"source"	"原文表示"	"gverbs.zil"	"1194"	"V-SAY"	"TELL"
"message.gverbs.V-SEARCH.1198.01"	"You find nothing unusual."	"You find nothing unusual."	"source"	"原文表示"	"gverbs.zil"	"1198"	"V-SEARCH"	"TELL"
"message.gverbs.V-SEND.1202.01"	"Why would you send for the "	"Why would you send for the "	"source"	"原文表示"	"gverbs.zil"	"1202"	"V-SEND"	"TELL"
"message.gverbs.V-SEND.1202.02"	"?"	"?"	"source"	"原文表示"	"gverbs.zil"	"1202"	"V-SEND"	"TELL"
"message.gverbs.V-SEND.1204.01"	"That doesn't make sends."	"That doesn't make sends."	"source"	"原文表示"	"gverbs.zil"	"1204"	"V-SEND"	"TELL"
"message.gverbs.V-SGIVE.1211.01"	"Foo!"	"Foo!"	"source"	"原文表示"	"gverbs.zil"	"1211"	"V-SGIVE"	"TELL"
"message.gverbs.V-SHAKE.1215.01"	"This seems to have no effect."	"This seems to have no effect."	"source"	"原文表示"	"gverbs.zil"	"1215"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1217.01"	"You can't take it; thus, you can't shake it!"	"You can't take it; thus, you can't shake it!"	"source"	"原文表示"	"gverbs.zil"	"1217"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1222.01"	"The contents of the "	"The contents of the "	"source"	"原文表示"	"gverbs.zil"	"1222"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1222.02"	" spill "	" spill "	"source"	"原文表示"	"gverbs.zil"	"1222"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1227.01"	"out and disappears"	"out and disappears"	"source"	"原文表示"	"gverbs.zil"	"1227"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1229.01"	"to the ground"	"to the ground"	"source"	"原文表示"	"gverbs.zil"	"1229"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1230.01"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1230"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1232.01"	"Shaken."	"Shaken."	"source"	"原文表示"	"gverbs.zil"	"1232"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1236.01"	"It sounds like there is something inside the "	"It sounds like there is something inside the "	"source"	"原文表示"	"gverbs.zil"	"1236"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1236.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1236"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1238.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1238"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1238.02"	" sounds empty."	" sounds empty."	"source"	"原文表示"	"gverbs.zil"	"1238"	"V-SHAKE"	"TELL"
"message.gverbs.V-SHAKE.1240.01"	"Shaken."	"Shaken."	"source"	"原文表示"	"gverbs.zil"	"1240"	"V-SHAKE"	"TELL"
"message.gverbs.WHEEEEE.1273.01"	"Very good. Now you can go to the second grade."	"Very good. Now you can go to the second grade."	"source"	"原文表示"	"gverbs.zil"	"1273"	"WHEEEEE"	"LTABLE"
"message.gverbs.WHEEEEE.1274.01"	"Are you enjoying yourself?"	"Are you enjoying yourself?"	"source"	"原文表示"	"gverbs.zil"	"1274"	"WHEEEEE"	"LTABLE"
"message.gverbs.WHEEEEE.1275.01"	"Wheeeeeeeeee!!!!!"	"Wheeeeeeeeee!!!!!"	"source"	"原文表示"	"gverbs.zil"	"1275"	"WHEEEEE"	"LTABLE"
"message.gverbs.WHEEEEE.1276.01"	"Do you expect me to applaud?"	"Do you expect me to applaud?"	"source"	"原文表示"	"gverbs.zil"	"1276"	"WHEEEEE"	"LTABLE"
"message.gverbs.V-SMELL.1279.01"	"It smells like a "	"It smells like a "	"source"	"原文表示"	"gverbs.zil"	"1279"	"V-SMELL"	"TELL"
"message.gverbs.V-SMELL.1279.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1279"	"V-SMELL"	"TELL"
"message.gverbs.V-SPIN.1282.01"	"You can't spin that!"	"You can't spin that!"	"source"	"原文表示"	"gverbs.zil"	"1282"	"V-SPIN"	"TELL"
"message.gverbs.V-SQUEEZE.1289.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1289"	"V-SQUEEZE"	"TELL"
"message.gverbs.V-SQUEEZE.1289.02"	" does not understand this."	" does not understand this."	"source"	"原文表示"	"gverbs.zil"	"1289"	"V-SQUEEZE"	"TELL"
"message.gverbs.V-SQUEEZE.1291.01"	"How singularly useless."	"How singularly useless."	"source"	"原文表示"	"gverbs.zil"	"1291"	"V-SQUEEZE"	"TELL"
"message.gverbs.V-STAB.1303.01"	"No doubt you propose to stab the "	"No doubt you propose to stab the "	"source"	"原文表示"	"gverbs.zil"	"1303"	"V-STAB"	"TELL"
"message.gverbs.V-STAB.1303.02"	" with your pinky?"	" with your pinky?"	"source"	"原文表示"	"gverbs.zil"	"1303"	"V-STAB"	"TELL"
"message.gverbs.V-STAND.1310.01"	"You are already standing, I think."	"You are already standing, I think."	"source"	"原文表示"	"gverbs.zil"	"1310"	"V-STAND"	"TELL"
"message.gverbs.V-STAY.1313.01"	"You will be lost without me!"	"You will be lost without me!"	"source"	"原文表示"	"gverbs.zil"	"1313"	"V-STAY"	"TELL"
"message.gverbs.V-STRIKE.1318.01"	"Since you aren't versed in hand-to-hand combat, you'd better attack the "	"Since you aren't versed in hand-to-hand combat, you'd better attack the "	"source"	"原文表示"	"gverbs.zil"	"1318"	"V-STRIKE"	"TELL"
"message.gverbs.V-STRIKE.1319.01"	" with a weapon."	" with a weapon."	"source"	"原文表示"	"gverbs.zil"	"1319"	"V-STRIKE"	"TELL"
"message.gverbs.V-SWIM.1328.01"	"Swimming isn't usually allowed in the "	"Swimming isn't usually allowed in the "	"source"	"原文表示"	"gverbs.zil"	"1328"	"V-SWIM"	"TELL"
"message.gverbs.V-SWIM.1330.01"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1330"	"V-SWIM"	"TELL"
"message.gverbs.V-SWIM.1332.01"	"dungeon."	"dungeon."	"source"	"原文表示"	"gverbs.zil"	"1332"	"V-SWIM"	"TELL"
"message.gverbs.V-SWIM.1345.01"	"Go jump in a lake!"	"Go jump in a lake!"	"source"	"原文表示"	"gverbs.zil"	"1345"	"V-SWIM"	"TELL"
"message.gverbs.V-SWING.1349.01"	"Whoosh!"	"Whoosh!"	"source"	"原文表示"	"gverbs.zil"	"1349"	"V-SWING"	"TELL"
"message.gverbs.PRE-TAKE.1356.01"	"You are already wearing it."	"You are already wearing it."	"source"	"原文表示"	"gverbs.zil"	"1356"	"PRE-TAKE"	"TELL"
"message.gverbs.PRE-TAKE.1358.01"	"You already have that!"	"You already have that!"	"source"	"原文表示"	"gverbs.zil"	"1358"	"PRE-TAKE"	"TELL"
"message.gverbs.PRE-TAKE.1362.01"	"You can't reach something that's inside a closed container."	"You can't reach something that's inside a closed container."	"source"	"原文表示"	"gverbs.zil"	"1362"	"PRE-TAKE"	"TELL"
"message.gverbs.PRE-TAKE.1375.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1375"	"PRE-TAKE"	"TELL"
"message.gverbs.PRE-TAKE.1375.02"	" isn't in the "	" isn't in the "	"source"	"原文表示"	"gverbs.zil"	"1375"	"PRE-TAKE"	"TELL"
"message.gverbs.PRE-TAKE.1375.03"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1375"	"PRE-TAKE"	"TELL"
"message.gverbs.PRE-TAKE.1380.01"	"You're inside of it!"	"You're inside of it!"	"source"	"原文表示"	"gverbs.zil"	"1380"	"PRE-TAKE"	"TELL"
"message.gverbs.V-TAKE.1385.01"	"You are now wearing the "	"You are now wearing the "	"source"	"原文表示"	"gverbs.zil"	"1385"	"V-TAKE"	"TELL"
"message.gverbs.V-TAKE.1385.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1385"	"V-TAKE"	"TELL"
"message.gverbs.V-TAKE.1387.01"	"Taken."	"Taken."	"source"	"原文表示"	"gverbs.zil"	"1387"	"V-TAKE"	"TELL"
"message.gverbs.V-TELL.1395.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1395"	"V-TELL"	"TELL"
"message.gverbs.V-TELL.1396.01"	" pauses for a moment, perhaps thinking that you should reread\nthe manual."	" pauses for a moment, perhaps thinking that you should reread\nthe manual."	"source"	"原文表示"	"gverbs.zil"	"1396"	"V-TELL"	"TELL"
"message.gverbs.V-TELL.1399.01"	"You can't talk to the "	"You can't talk to the "	"source"	"原文表示"	"gverbs.zil"	"1399"	"V-TELL"	"TELL"
"message.gverbs.V-TELL.1399.02"	"!"	"!"	"source"	"原文表示"	"gverbs.zil"	"1399"	"V-TELL"	"TELL"
"message.gverbs.V-THROUGH.1439.01"	"You hit your head against the "	"You hit your head against the "	"source"	"原文表示"	"gverbs.zil"	"1439"	"V-THROUGH"	"TELL"
"message.gverbs.V-THROUGH.1439.02"	" as you attempt this feat."	" as you attempt this feat."	"source"	"原文表示"	"gverbs.zil"	"1439"	"V-THROUGH"	"TELL"
"message.gverbs.V-THROUGH.1441.01"	"That would involve quite a contortion!"	"That would involve quite a contortion!"	"source"	"原文表示"	"gverbs.zil"	"1441"	"V-THROUGH"	"TELL"
"message.gverbs.V-THROW.1449.01"	"A terrific throw! The "	"A terrific throw! The "	"source"	"原文表示"	"gverbs.zil"	"1449"	"V-THROW"	"TELL"
"message.gverbs.V-THROW.1451.01"	" hits you squarely in the head. Normally,\nthis wouldn't do much damage, but by incredible mischance, you fall over\nbackwards trying to duck, and break your neck, justice being swift and\nmerciful in the Great Underground Empire."	" hits you squarely in the head. Normally,\nthis wouldn't do much damage, but by incredible mischance, you fall over\nbackwards trying to duck, and break your neck, justice being swift and\nmerciful in the Great Underground Empire."	"source"	"原文表示"	"gverbs.zil"	"1451"	"V-THROW"	"JIGS-UP"
"message.gverbs.V-THROW.1457.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1457"	"V-THROW"	"TELL"
"message.gverbs.V-THROW.1457.02"	" ducks as the "	" ducks as the "	"source"	"原文表示"	"gverbs.zil"	"1457"	"V-THROW"	"TELL"
"message.gverbs.V-THROW.1457.03"	" flies by and crashes to the ground."	" flies by and crashes to the ground."	"source"	"原文表示"	"gverbs.zil"	"1457"	"V-THROW"	"TELL"
"message.gverbs.V-THROW.1459.01"	"Thrown."	"Thrown."	"source"	"原文表示"	"gverbs.zil"	"1459"	"V-THROW"	"TELL"
"message.gverbs.V-THROW.1460.01"	"Huh?"	"Huh?"	"source"	"原文表示"	"gverbs.zil"	"1460"	"V-THROW"	"TELL"
"message.gverbs.V-THROW-OFF.1463.01"	"You can't throw anything off of that!"	"You can't throw anything off of that!"	"source"	"原文表示"	"gverbs.zil"	"1463"	"V-THROW-OFF"	"TELL"
"message.gverbs.V-TIE.1467.01"	"You can't tie anything to yourself."	"You can't tie anything to yourself."	"source"	"原文表示"	"gverbs.zil"	"1467"	"V-TIE"	"TELL"
"message.gverbs.V-TIE.1469.01"	"You can't tie the "	"You can't tie the "	"source"	"原文表示"	"gverbs.zil"	"1469"	"V-TIE"	"TELL"
"message.gverbs.V-TIE.1469.02"	" to that."	" to that."	"source"	"原文表示"	"gverbs.zil"	"1469"	"V-TIE"	"TELL"
"message.gverbs.V-TIE-UP.1472.01"	"You could certainly never tie it with that!"	"You could certainly never tie it with that!"	"source"	"原文表示"	"gverbs.zil"	"1472"	"V-TIE-UP"	"TELL"
"message.gverbs.V-TREASURE.1486.01"	"Nothing happens."	"Nothing happens."	"source"	"原文表示"	"gverbs.zil"	"1486"	"V-TREASURE"	"TELL"
"message.gverbs.PRE-TURN.1501.01"	"Your bare hands don't appear to be enough."	"Your bare hands don't appear to be enough."	"source"	"原文表示"	"gverbs.zil"	"1501"	"PRE-TURN"	"TELL"
"message.gverbs.PRE-TURN.1503.01"	"You can't turn that!"	"You can't turn that!"	"source"	"原文表示"	"gverbs.zil"	"1503"	"PRE-TURN"	"TELL"
"message.gverbs.V-TURN.1506.01"	"This has no effect."	"This has no effect."	"source"	"原文表示"	"gverbs.zil"	"1506"	"V-TURN"	"TELL"
"message.gverbs.V-UNTIE.1512.01"	"This cannot be tied, so it cannot be untied!"	"This cannot be tied, so it cannot be untied!"	"source"	"原文表示"	"gverbs.zil"	"1512"	"V-UNTIE"	"TELL"
"message.gverbs.V-WAIT.1515.01"	"Time passes..."	"Time passes..."	"source"	"原文表示"	"gverbs.zil"	"1515"	"V-WAIT"	"TELL"
"message.gverbs.V-WALK.1548.01"	"You can't go that way."	"You can't go that way."	"source"	"原文表示"	"gverbs.zil"	"1548"	"V-WALK"	"TELL"
"message.gverbs.V-WALK.1557.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1557"	"V-WALK"	"TELL"
"message.gverbs.V-WALK.1557.02"	" is closed."	" is closed."	"source"	"原文表示"	"gverbs.zil"	"1557"	"V-WALK"	"TELL"
"message.gverbs.V-WALK.1566.01"	"There are odd noises in the darkness, and there is no exit in that\ndirection."	"There are odd noises in the darkness, and there is no exit in that\ndirection."	"source"	"原文表示"	"gverbs.zil"	"1566"	"V-WALK"	"TELL"
"message.gverbs.V-WALK.1578.01"	"Oh, no! You have walked into the slavering fangs of a lurking grue!"	"Oh, no! You have walked into the slavering fangs of a lurking grue!"	"source"	"原文表示"	"gverbs.zil"	"1578"	"V-WALK"	"JIGS-UP"
"message.gverbs.V-WALK.1580.01"	"You can't go that way."	"You can't go that way."	"source"	"原文表示"	"gverbs.zil"	"1580"	"V-WALK"	"TELL"
"message.gverbs.V-WALK-AROUND.1584.01"	"Use compass directions for movement."	"Use compass directions for movement."	"source"	"原文表示"	"gverbs.zil"	"1584"	"V-WALK-AROUND"	"TELL"
"message.gverbs.V-WALK-TO.1590.01"	"It's here!"	"It's here!"	"source"	"原文表示"	"gverbs.zil"	"1590"	"V-WALK-TO"	"TELL"
"message.gverbs.V-WALK-TO.1592.01"	"You should supply a direction!"	"You should supply a direction!"	"source"	"原文表示"	"gverbs.zil"	"1592"	"V-WALK-TO"	"TELL"
"message.gverbs.V-WAVE.1595.01"	"Waving the "	"Waving the "	"source"	"原文表示"	"gverbs.zil"	"1595"	"V-WAVE"	"HACK-HACK"
"message.gverbs.V-WEAR.1599.01"	"You can't wear the "	"You can't wear the "	"source"	"原文表示"	"gverbs.zil"	"1599"	"V-WEAR"	"TELL"
"message.gverbs.V-WEAR.1599.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1599"	"V-WEAR"	"TELL"
"message.gverbs.V-WIN.1605.01"	"Naturally!"	"Naturally!"	"source"	"原文表示"	"gverbs.zil"	"1605"	"V-WIN"	"TELL"
"message.gverbs.V-WIND.1608.01"	"You cannot wind up a "	"You cannot wind up a "	"source"	"原文表示"	"gverbs.zil"	"1608"	"V-WIND"	"TELL"
"message.gverbs.V-WIND.1608.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1608"	"V-WIND"	"TELL"
"message.gverbs.V-WISH.1614.01"	"With luck, your wish will come true."	"With luck, your wish will come true."	"source"	"原文表示"	"gverbs.zil"	"1614"	"V-WISH"	"TELL"
"message.gverbs.V-YELL.1616.01"	"Aaaarrrrgggghhhh!"	"Aaaarrrrgggghhhh!"	"source"	"原文表示"	"gverbs.zil"	"1616"	"V-YELL"	"TELL"
"message.gverbs.V-ZORK.1618.01"	"At your service!"	"At your service!"	"source"	"原文表示"	"gverbs.zil"	"1618"	"V-ZORK"	"TELL"
"message.gverbs.DESCRIBE-ROOM.1638.01"	"It is pitch black."	"It is pitch black."	"source"	"原文表示"	"gverbs.zil"	"1638"	"DESCRIBE-ROOM"	"TELL"
"message.gverbs.DESCRIBE-ROOM.1640.01"	" You are likely to be eaten by a grue."	" You are likely to be eaten by a grue."	"source"	"原文表示"	"gverbs.zil"	"1640"	"DESCRIBE-ROOM"	"TELL"
"message.gverbs.DESCRIBE-ROOM.1662.01"	", in the "	", in the "	"source"	"原文表示"	"gverbs.zil"	"1662"	"DESCRIBE-ROOM"	"TELL"
"message.gverbs.DESCRIBE-OBJECTS.1686.01"	"Only bats can see in the dark. And you're not one."	"Only bats can see in the dark. And you're not one."	"source"	"原文表示"	"gverbs.zil"	"1686"	"DESCRIBE-OBJECTS"	"TELL"
"message.gverbs.DESCRIBE-OBJECT.1704.01"	"There is a "	"There is a "	"source"	"原文表示"	"gverbs.zil"	"1704"	"DESCRIBE-OBJECT"	"TELL"
"message.gverbs.DESCRIBE-OBJECT.1704.02"	" here"	" here"	"source"	"原文表示"	"gverbs.zil"	"1704"	"DESCRIBE-OBJECT"	"TELL"
"message.gverbs.DESCRIBE-OBJECT.1706.01"	" (providing light)"	" (providing light)"	"source"	"原文表示"	"gverbs.zil"	"1706"	"DESCRIBE-OBJECT"	"TELL"
"message.gverbs.DESCRIBE-OBJECT.1707.01"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1707"	"DESCRIBE-OBJECT"	"TELL"
"message.gverbs.DESCRIBE-OBJECT.1710.01"	"A "	"A "	"source"	"原文表示"	"gverbs.zil"	"1710"	"DESCRIBE-OBJECT"	"TELL"
"message.gverbs.DESCRIBE-OBJECT.1712.01"	" (providing light)"	" (providing light)"	"source"	"原文表示"	"gverbs.zil"	"1712"	"DESCRIBE-OBJECT"	"TELL"
"message.gverbs.DESCRIBE-OBJECT.1715.01"	" (being worn)"	" (being worn)"	"source"	"原文表示"	"gverbs.zil"	"1715"	"DESCRIBE-OBJECT"	"TELL"
"message.gverbs.DESCRIBE-OBJECT.1725.01"	" (outside the "	" (outside the "	"source"	"原文表示"	"gverbs.zil"	"1725"	"DESCRIBE-OBJECT"	"TELL"
"message.gverbs.DESCRIBE-OBJECT.1725.02"	")"	")"	"source"	"原文表示"	"gverbs.zil"	"1725"	"DESCRIBE-OBJECT"	"TELL"
"message.gverbs.PRINT-CONTENTS.1736.01"	", "	", "	"source"	"原文表示"	"gverbs.zil"	"1736"	"PRINT-CONTENTS"	"TELL"
"message.gverbs.PRINT-CONTENTS.1737.01"	"and "	"and "	"source"	"原文表示"	"gverbs.zil"	"1737"	"PRINT-CONTENTS"	"TELL"
"message.gverbs.PRINT-CONTENTS.1738.01"	"a "	"a "	"source"	"原文表示"	"gverbs.zil"	"1738"	"PRINT-CONTENTS"	"TELL"
"message.gverbs.FIRSTER.1822.01"	"Your collection of treasures consists of:"	"Your collection of treasures consists of:"	"source"	"原文表示"	"gverbs.zil"	"1822"	"FIRSTER"	"TELL"
"message.gverbs.FIRSTER.1826.01"	"You are carrying:"	"You are carrying:"	"source"	"原文表示"	"gverbs.zil"	"1826"	"FIRSTER"	"TELL"
"message.gverbs.FIRSTER.1831.01"	"Sitting on the "	"Sitting on the "	"source"	"原文表示"	"gverbs.zil"	"1831"	"FIRSTER"	"TELL"
"message.gverbs.FIRSTER.1831.02"	" is: "	" is: "	"source"	"原文表示"	"gverbs.zil"	"1831"	"FIRSTER"	"TELL"
"message.gverbs.FIRSTER.1833.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1833"	"FIRSTER"	"TELL"
"message.gverbs.FIRSTER.1833.02"	" is holding: "	" is holding: "	"source"	"原文表示"	"gverbs.zil"	"1833"	"FIRSTER"	"TELL"
"message.gverbs.FIRSTER.1835.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1835"	"FIRSTER"	"TELL"
"message.gverbs.FIRSTER.1835.02"	" contains:"	" contains:"	"source"	"原文表示"	"gverbs.zil"	"1835"	"FIRSTER"	"TELL"
"message.gverbs.SCORE-UPD.1861.01"	"An almost inaudible voice whispers in your ear, ""Look to your treasures\nfor the final secret."""	"An almost inaudible voice whispers in your ear, ""Look to your treasures\nfor the final secret."""	"source"	"原文表示"	"gverbs.zil"	"1861"	"SCORE-UPD"	"TELL"
"message.gverbs.YES?.1873.01"	">"	">"	"source"	"原文表示"	"gverbs.zil"	"1873"	"YES?"	"PRINTI"
"message.gverbs.ITAKE.1906.01"	"Your hand passes through its object."	"Your hand passes through its object."	"source"	"原文表示"	"gverbs.zil"	"1906"	"ITAKE"	"TELL"
"message.gverbs.ITAKE.1934.01"	"Your load is too heavy"	"Your load is too heavy"	"source"	"原文表示"	"gverbs.zil"	"1934"	"ITAKE"	"TELL"
"message.gverbs.ITAKE.1936.01"	", especially in light of your condition."	", especially in light of your condition."	"source"	"原文表示"	"gverbs.zil"	"1936"	"ITAKE"	"TELL"
"message.gverbs.ITAKE.1938.01"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1938"	"ITAKE"	"TELL"
"message.gverbs.ITAKE.1945.01"	"You're holding too many things already!"	"You're holding too many things already!"	"source"	"原文表示"	"gverbs.zil"	"1945"	"ITAKE"	"TELL"
"message.gverbs.IDROP.1969.01"	"You're not carrying the "	"You're not carrying the "	"source"	"原文表示"	"gverbs.zil"	"1969"	"IDROP"	"TELL"
"message.gverbs.IDROP.1969.02"	"."	"."	"source"	"原文表示"	"gverbs.zil"	"1969"	"IDROP"	"TELL"
"message.gverbs.IDROP.1973.01"	"The "	"The "	"source"	"原文表示"	"gverbs.zil"	"1973"	"IDROP"	"TELL"
"message.gverbs.IDROP.1973.02"	" is closed."	" is closed."	"source"	"原文表示"	"gverbs.zil"	"1973"	"IDROP"	"TELL"
